CONTRACT_N,NAME_IMPL_PARTN,FREQ_NGO,CONTRACT_N,CNTRY_REG,F_CODE,Focal_sector_CSP,DECISION_CONTRACT_YEAR,Contractor_s_signature_date,MR_NUMBER,NAT,TYPE_OF_MR,SUBREGION,DOMAIN,DECISION_N,PROJECT_TITLE,ONGOING_EXPOST,CODE_IMPL_PARTN,TYPE_IMPL_PARTN,PRIM_COMMNT,SEC_COMMNT,CRS_CODE,CRS,REL_L,EFC_L,EFT_L,IMP_L,SUS_L,GRADES,BCS_1_1,BCS_1_2,BCS_1_3,BCS_1_4,BCS_3_1,BCS_3_2,BCS_4_1,BCS_4_2,BCS_5_1,BCS_5_2,BCS_5_3,BCS_5_4,BCS_7_1,BCS_7_2,BCS_7_3,BCS_7_4,BCS_2_1,BCS_2_2,BCS_2_3,BCS_2_4,START_DATE,END_DATE,MR_DATE,VISIT_DATE,YEAR_MR,YEAR,CODE_PROJECT,COD_PJ_UNIV,COD_PJ_UNIV_CNT,COD_PJ_UNIV_CNT_TYPE_MR,PJ_OLD_AGE,PJ_OLD_AGE_YEAR,PHASE_PJ,PERFORMANCE,BCS_1_1_GOOD_BAD,BCS_1_2_GOOD_BAD,BCS_1_3_GOOD_BAD,BCS_1_4_GOOD_BAD,BCS_2_1_GOOD_BAD,BCS_2_2_GOOD_BAD,BCS_2_3_GOOD_BAD,BCS_2_4_GOOD_BAD,BCS_3_1_GOOD_BAD,BCS_3_2_GOOD_BAD,BCS_4_1_GOOD_BAD,BCS_4_2_GOOD_BAD,BCS_5_1_GOOD_BAD,BCS_5_2_GOOD_BAD,BCS_5_3_GOOD_BAD,BCS_5_4_GOOD_BAD,REL_L_GOOD_BAD,EFC_L_GOOD_BAD,EFT_L_GOOD_BAD,IMP_L_GOOD_BAD,SUS_L_GOOD_BAD,GOOD_BAD,SEC_COMMNT_CLASS,SEC_COMMNT_CLASS_v2,EC_DISBOUR_CLASS,SEC_COMM_PRIM_COMMT,DISBOUR_SEC_COMM,EC_DISBOUR_MORE_LESS_1,PERC_DAYS_DATEMR_PJOLD,IMPL_PART_MACRO,FILE_INPUT,IHDI_2000,IHDI_2011,IHDI_INCREASE_2000_2011,TOP_MOVERS,BOTTOM_MOVERS,IHDI_LEVEL,SUB_DOMAIN,MACRO_DOMAIN,CRS_RICLASS,YEAR_START,YEAR_PROGR,PRIM_COMMNT_CLASS,PJ_OLD_AGE_YEAR_CLASS,FOCAL_SECTOR,EC_DISBOUR,DISBOUR_PRIM_COMM,DISBOUR_DURATION_PJ,DISBOUR_DURATIONPJ_CLASS,FIN_RHYTHM_VS_CAL_RHYTHM,LOCATION,LIVESTOCK,FISHERY,MAIN_CROPS,FRT_VGB,IRRIGATION,LAND,ENVIRONMENT,FARMERS,VULNERABLEGROUPS,FOOD,vulnerability,INSTITUTIONS,GROUPS,partner,CREDIT,MARKET,INPUTS,MECHANIZATION,EXT_TRN,innovation,INCOME,INVESTMENT,POLICY,PROD_FOCUS,PHY_RSC ,TYPE_BF,VULN,INSTIT,MARKET_VAR,SP_PRP ,PLCY_RLTD,BCS_1_1_NUM_A,BCS_1_3_NUM_A,BCS_1_4_NUM_A,BCS_3_2_NUM_A,BCS_4_1_NUM_A,BCS_4_2_NUM_A,BCS_5_2_NUM_A,BCS_5_3_NUM_A,BCS_5_4_NUM_A,BCS_1_1_NUM_B,BCS_1_3_NUM_B,BCS_1_4_NUM_B,BCS_3_2_NUM_B,BCS_4_1_NUM_B,BCS_4_2_NUM_B,BCS_5_2_NUM_B,BCS_5_3_NUM_B,BCS_5_4_NUM_B,BCS_1_1_NUM_C,BCS_1_3_NUM_C,BCS_1_4_NUM_C,BCS_3_2_NUM_C,BCS_4_1_NUM_C,BCS_4_2_NUM_C,BCS_5_2_NUM_C,BCS_5_3_NUM_C,BCS_5_4_NUM_C,BCS_1_1_NUM_D,BCS_1_3_NUM_D,BCS_1_4_NUM_D,BCS_3_2_NUM_D,BCS_4_1_NUM_D,BCS_4_2_NUM_D,BCS_5_2_NUM_D,BCS_5_3_NUM_D,BCS_5_4_NUM_D,TOT_A_STRATEGIC,TOT_B_STRATEGIC,TOT_C_STRATEGIC,TOT_D_STRATEGIC,BCS_1_2_NUM_A,BCS_2_1_NUM_A,BCS_2_2_NUM_A,BCS_2_3_NUM_A,BCS_2_4_NUM_A,BCS_3_1_NUM_A,BCS_5_1_NUM_A,BCS_1_2_NUM_B,BCS_2_1_NUM_B,BCS_2_2_NUM_B,BCS_2_3_NUM_B,BCS_2_4_NUM_B,BCS_3_1_NUM_B,BCS_5_1_NUM_B,BCS_1_2_NUM_C,BCS_2_1_NUM_C,BCS_2_2_NUM_C,BCS_2_3_NUM_C,BCS_2_4_NUM_C,BCS_3_1_NUM_C,BCS_5_1_NUM_C,BCS_1_2_NUM_D,BCS_2_1_NUM_D,BCS_2_2_NUM_D,BCS_2_3_NUM_D,BCS_2_4_NUM_D,BCS_3_1_NUM_D,BCS_5_1_NUM_D,TOT_A_OPERAT,TOT_B_OPERAT,TOT_C_OPERAT,TOT_D_OPERAT,NUM_NODE_TREE_3,GRADES,NEW_GRADE,NEW_GRADE_SIMPLIFIED,N_CLUSTER_N20,N_CLUSTER_N5,,,,NEW GRADE SIMPLIFIED
11726,ACTIONAID LBG,FREQUENT,11726,GHANA,,,2001,12/13/2001,MR-001361.01,9451,SINGLE COUNTRY NATIONAL PROJECT,WESTERN AFRICA REGION,ONG-PVD,,INTEGRATED FOOD SECURITY IN SISSALA AND BAWKU WEST DISTRICTSIN NORTHERN GHANA,ONGOING,1,INTERNAT NGO CSO UNI,577698,577698,52010,FOOD AID FOOD SECURITY PROGRAMMES,B,C,B,B,B,IIB,,,,,,,,,,,,,,,,,,,,,1/1/2001,1/1/2006,6/17/2005,6/17/2005,2005,2005,11726,11726.000000INTEGRATEDFOODSECURITYINSISSALAANDBAWKUWESTDISTRICTSINNORTHERNGHANA,11726.000000INTEGRATEDFOODSECURITYINSISSALAANDBAWKUWESTDISTRICTSINNORTHERNGHANAGHANA,11726.000000INTEGRATEDFOODSECURITYINSISSALAANDBAWKUWESTDISTRICTSINNORTHERNGHANAGHANASINGLE COUNTRY NATIONAL PROJECT,1826,5.002739726,OLD,GOOD,,,,,,,,,,,,,,,,,GOOD,BAD,GOOD,GOOD,GOOD,GOOD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,1,MORE_1,0.8915662651,NGO,FOOD_2_INTEGRAZ,0.451,0.541,0.199556541,yes,,medium,ONG_PVD,NGO,52010,2001,BEFORE_2002,2CLASS_0_5_TO_1ML,4C_ABOVE_4_YEARS,NONE,577698,1,1.1216216216,0CLASS_1QUARTILE,3C_NORMAL,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,NA,NONE,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,IIB,BC,PROBLEMS,cluster-1,cluster-2,,,,PROBLEMS
11735,EVANGELISCHE ZENTRALSTELLE FUR ENTWICKLUNGSHILFE E.V.,FREQUENT,11735,CONGO DRC,,,2001,1/27/2002,MR-001280.01,9455,SINGLE COUNTRY NATIONAL PROJECT,CENTRAL AFRICA REGION,ONG-PVD,,"REGIONALES ENTWICLUNGSPROGRAMM ZUR INTEGRALEN FOERDERUNGVON BASISGRUPPEN, PROVINZ BAS-KONGO, DEMOKRATISCHE REPUBLIKKONGO",ONGOING,1,INTERNAT NGO CSO UNI,496667.78,496667.78,52010,FOOD AID FOOD SECURITY PROGRAMMES,B,B,A,B,B,IIA,,,,,,,,,,,,,,,,,,,,,1/1/2001,7/1/2005,12/3/2004,12/3/2004,2004,2004,11735,"11735.000000REGIONALESENTWICLUNGSPROGRAMMZURINTEGRALENFOERDERUNGVONBASISGRUPPEN,PROVINZBAS-KONGO,DEMOKRATISCHEREPUBLIKKONGO","11735.000000REGIONALESENTWICLUNGSPROGRAMMZURINTEGRALENFOERDERUNGVONBASISGRUPPEN,PROVINZBAS-KONGO,DEMOKRATISCHEREPUBLIKKONGOCONGO DRC","11735.000000REGIONALESENTWICLUNGSPROGRAMMZURINTEGRALENFOERDERUNGVONBASISGRUPPEN,PROVINZBAS-KONGO,DEMOKRATISCHEREPUBLIKKONGOCONGO DRCSINGLE COUNTRY NATIONAL PROJECT",1642,4.498630137,OLD,VERY GOOD,,,,,,,,,,,,,,,,,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,1,MORE_1,0.8721071864,NGO,FOOD_2_INTEGRAZ,0.224,0.286,0.2767857143,yes,,low,ONG_PVD,NGO,52010,2001,BEFORE_2002,1CLASS_LESS_0_5_ML,4C_ABOVE_4_YEARS,NONE,496667.78,1,1.1466480447,0CLASS_1QUARTILE,3C_NORMAL,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,NA,NONE,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,IIA,AA,OK,cluster-1,cluster-2,,,,OK
11805,ASSOCIAZIONE COOPERAZIONE INTERNAZIONALE,FREQUENT,11805,CHAD,,,2002,12/18/2002,MR-001161.02,1,SINGLE COUNTRY NATIONAL PROJECT,CENTRAL AFRICA REGION,ONG-PVD,1070,"ESSOR ET DEVELOPPEMENT DES EXPLOITATIONS AGRICOLES FAMILIALES DANS LE QUADRILATERE BAM - MBAIBOKOUM - MONTS DE LAM - LARMANAIE, TCHAD",ONGOING,1,INTERNAT NGO CSO UNI,3437659.04,3437659.04,31181,AGRICULTURAL EDUCATION TRAINING,B,B,B,C,B,IIB,,,,,,,,,,,,,,,,,,,,,12/12/2002,12/12/2007,6/6/2005,6/6/2005,2005,2005,11805,"11805.000000ESSORETDEVELOPPEMENTDESEXPLOITATIONSAGRICOLESFAMILIALESDANSLEQUADRILATEREBAM-MBAIBOKOUM-MONTSDELAM-LARMANAIE,TCHAD","11805.000000ESSORETDEVELOPPEMENTDESEXPLOITATIONSAGRICOLESFAMILIALESDANSLEQUADRILATEREBAM-MBAIBOKOUM-MONTSDELAM-LARMANAIE,TCHADCHAD","11805.000000ESSORETDEVELOPPEMENTDESEXPLOITATIONSAGRICOLESFAMILIALESDANSLEQUADRILATEREBAM-MBAIBOKOUM-MONTSDELAM-LARMANAIE,TCHADCHADSINGLE COUNTRY NATIONAL PROJECT",1826,5.002739726,MATURE,GOOD,,,,,,,,,,,,,,,,,GOOD,GOOD,GOOD,BAD,GOOD,GOOD,2CLASS_1_TO_5ML,2CLASS_1_TO_5ML,3CLASS_2_ TO_4MIL,1,1,MORE_1,0.4967141292,NGO,FOOD_2_INTEGRAZ,0.286,0.328,0.1468531469,,,low,ONG_PVD,NGO,31100,2002,2002_2006,5CLASS_ABOVE_3_ML,4C_ABOVE_4_YEARS,NONE,3437659.04,1,2.01323043,0CLASS_1QUARTILE,4C_FAST,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,NA,NONE,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,IIB,AB,OK,cluster-5,cluster-2,,,,OK
11861,FORMATION POUR L'EPANOUISSEMENT ETLE RENOUVEAU DE LA TERRE,FREQUENT,11861,MADAGASCAR,,,2001,1/7/2002,MR-001173.01,1623,SINGLE COUNTRY NATIONAL PROJECT,EASTERN AFRICA AND INDIAN OCEAN,ONG-PVD,,PROGRAMME DE SOUTIEN AU DEVELOPPEMENT DES COOPERATIVES AGRI-COLES ET DE LA FEDERATION REGIONALE DANS LA REGION DU MENABEMADAGASCAR,ONGOING,1,INTERNAT NGO CSO UNI,479767,479767,31194,AGRICULTURAL COOPERATIVES,B,B,B,B,B,IIA,,,,,,,,,,,,,,,,,,,,,1/1/2001,1/1/2007,4/20/2004,4/20/2004,2004,2004,11861,11861.000000PROGRAMMEDESOUTIENAUDEVELOPPEMENTDESCOOPERATIVESAGRI-COLESETDELAFEDERATIONREGIONALEDANSLAREGIONDUMENABEMADAGASCAR,11861.000000PROGRAMMEDESOUTIENAUDEVELOPPEMENTDESCOOPERATIVESAGRI-COLESETDELAFEDERATIONREGIONALEDANSLAREGIONDUMENABEMADAGASCARMADAGASCAR,11861.000000PROGRAMMEDESOUTIENAUDEVELOPPEMENTDESCOOPERATIVESAGRI-COLESETDELAFEDERATIONREGIONALEDANSLAREGIONDUMENABEMADAGASCARMADAGASCARSINGLE COUNTRY NATIONAL PROJECT,2191,6.002739726,MATURE,VERY GOOD,,,,,,,,,,,,,,,,,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,1,MORE_1,0.5499771794,NGO,FOOD_2_INTEGRAZ,0.427,0.48,0.1241217799,,,low,ONG_PVD,NGO,31100,2001,BEFORE_2002,1CLASS_LESS_0_5_ML,4C_ABOVE_4_YEARS,NONE,479767,1,1.8182572614,0CLASS_1QUARTILE,4C_FAST,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,NA,NONE,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,IIA,AA,OK,cluster-5,cluster-3,,,,OK
20024,CONCERN UNIVERSAL LBG,,20024,GUINEA CONAKRY,NF1,,2003,2/24/2003,MR-002082.01,3,SINGLE COUNTRY NATIONAL PROJECT,WESTERN AFRICA REGION,ONG-PVD,1092,ENCOURAGING INSTITUTIONS OF THE POOR TO STRIVE FOR IMPROVEMENTS IN THEIR SUSTAINABLE LIVELIHOODS (EIPSISL) - GUINEE,ONGOING,1,INTERNAT NGO CSO UNI,700000,700000,43040,RURAL DEVELOPMENT,B,B,B,B,B,IIA,,,,,,,,,,,,,,,,,,,,,2/24/2003,6/24/2008,6/8/2007,6/8/2007,2007,2007,20024,20024.000000ENCOURAGINGINSTITUTIONSOFTHEPOORTOSTRIVEFORIMPROVEMENTSINTHEIRSUSTAINABLELIVELIHOODS(EIPSISL)-GUINEE,20024.000000ENCOURAGINGINSTITUTIONSOFTHEPOORTOSTRIVEFORIMPROVEMENTSINTHEIRSUSTAINABLELIVELIHOODS(EIPSISL)-GUINEEGUINEA CONAKRY,20024.000000ENCOURAGINGINSTITUTIONSOFTHEPOORTOSTRIVEFORIMPROVEMENTSINTHEIRSUSTAINABLELIVELIHOODS(EIPSISL)-GUINEEGUINEA CONAKRYSINGLE COUNTRY NATIONAL PROJECT,1947,5.3342465753,OLD,VERY GOOD,,,,,,,,,,,,,,,,,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,1,MORE_1,0.8038007191,NGO,FOOD_2_INTEGRAZ,,0.344,,,,low,ONG_PVD,NGO,43040,2003,2002_2006,2CLASS_0_5_TO_1ML,4C_ABOVE_4_YEARS,NO_FOCAL,700000,1,1.2440894569,0CLASS_1QUARTILE,3C_NORMAL,N/A,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FRVG,NONE,NONE,NA,NONE,MARKET,NONE,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,IIA,AA,OK,cluster-5,cluster-2,,,,OK
20053,CARE OSTERREICH VEREIN FUR ENTWICKLUNGSZUSAMMENARBEIT UND HUMANITARE HILFE,FREQUENT,20053,UGANDA,F21,Rural development,2003,2/20/2003,MR-001697.02,4,SINGLE COUNTRY NATIONAL PROJECT,EASTERN AFRICA AND INDIAN OCEAN,ONG-PVD,1092,INCOME SMOOTHING THROUGH AGRICULTURAL MARKETING INTERVENTIONS (ISAMI) UGANDA,ONGOING,1,INTERNAT NGO CSO UNI,519807.45,519807.45,31191,AGRICULTURAL SERVICES,B,C,B,C,B,IIC,,,,,,,,,,,,,,,,,,,,,1/1/2003,1/1/2008,5/21/2007,5/21/2007,2007,2007,20053,20053.000000INCOMESMOOTHINGTHROUGHAGRICULTURALMARKETINGINTERVENTIONS(ISAMI)UGANDA,20053.000000INCOMESMOOTHINGTHROUGHAGRICULTURALMARKETINGINTERVENTIONS(ISAMI)UGANDAUGANDA,20053.000000INCOMESMOOTHINGTHROUGHAGRICULTURALMARKETINGINTERVENTIONS(ISAMI)UGANDAUGANDASINGLE COUNTRY NATIONAL PROJECT,1826,5.002739726,OLD,GOOD,,,,,,,,,,,,,,,,,GOOD,BAD,GOOD,BAD,GOOD,GOOD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,1,MORE_1,0.8767798467,NGO,FOOD_2_INTEGRAZ,0.372,0.446,0.1989247312,yes,,low,ONG_PVD,NGO,31100,2003,2002_2006,2CLASS_0_5_TO_1ML,4C_ABOVE_4_YEARS,FOCAL,519807.45,1,1.1405371643,0CLASS_1QUARTILE,3C_NORMAL,N/A,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,NONE,NONE,FARMERS,NA,CRD_INST,EXT_TRN,NONE,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,IIC,AB,OK,cluster-5,cluster-3,,,,OK
20219,ASSOCIAZIONE DI COOPERAZIONE RURALE IN AFRICA E AMERICA LATINA,FREQUENT,20219,CHAD,NF1,,2003,1/15/2003,MR-001662.01,8,SINGLE COUNTRY NATIONAL PROJECT,CENTRAL AFRICA REGION,ONG-PVD,1092,PROGRAMME DE DEVELOPPEMENT LOCAL ET DE RENFORCEMENT DES CAPACITES DES ORGANISATIONS DES PRODUCTEURS AGRO-PASTORAUX DANS LE DEPARTEMENT DE HADJER LAMIS-TCHAD,ONGOING,1,INTERNAT NGO CSO UNI,749344.71,749344.71,31194,AGRICULTURAL COOPERATIVES,B,B,A,A,A,I,,,,,,,,,,,,,,,,,,,,,1/1/2003,7/1/2006,4/7/2006,4/7/2006,2006,2006,20219,20219.000000PROGRAMMEDEDEVELOPPEMENTLOCALETDERENFORCEMENTDESCAPACITESDESORGANISATIONSDESPRODUCTEURSAGRO-PASTORAUXDANSLEDEPARTEMENTDEHADJERLAMIS-TCHAD,20219.000000PROGRAMMEDEDEVELOPPEMENTLOCALETDERENFORCEMENTDESCAPACITESDESORGANISATIONSDESPRODUCTEURSAGRO-PASTORAUXDANSLEDEPARTEMENTDEHADJERLAMIS-TCHADCHAD,20219.000000PROGRAMMEDEDEVELOPPEMENTLOCALETDERENFORCEMENTDESCAPACITESDESORGANISATIONSDESPRODUCTEURSAGRO-PASTORAUXDANSLEDEPARTEMENTDEHADJERLAMIS-TCHADCHADSINGLE COUNTRY NATIONAL PROJECT,1277,3.498630137,OLD,VERY GOOD,,,,,,,,,,,,,,,,,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,1,MORE_1,0.9334377447,NGO,FOOD_2_INTEGRAZ,0.286,0.328,0.1468531469,,,low,ONG_PVD,NGO,31100,2003,2002_2006,2CLASS_0_5_TO_1ML,3C_3_4_YEARS,NO_FOCAL,749344.71,1,1.0713087248,0CLASS_1QUARTILE,3C_NORMAL,N/A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,LVSTK,NONE,NONE,NA,CRD_INST,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,I,AA,OK,cluster-5,cluster-2,,,,OK
20267,AFRICA NOW LBG,FREQUENT,20267,KENYA,F11,Agriculture & Rural development,2003,3/5/2003,MR-001589.01,9,SINGLE COUNTRY NATIONAL PROJECT,EASTERN AFRICA AND INDIAN OCEAN,ONG-PVD,1092,DEVELOPING SUSTAINABLE COMMUNITY-PRIVATE SECTOR PARTNERSHIPS FOR COMMERCIAL BEEKEEPING,ONGOING,1,INTERNAT NGO CSO UNI,393930,393930,31191,AGRICULTURAL SERVICES,B,B,B,B,C,IIB,,,,,,,,,,,,,,,,,,,,,1/1/2003,4/1/2007,3/2/2006,3/2/2006,2006,2006,20267,20267.000000DEVELOPINGSUSTAINABLECOMMUNITY-PRIVATESECTORPARTNERSHIPSFORCOMMERCIALBEEKEEPING,20267.000000DEVELOPINGSUSTAINABLECOMMUNITY-PRIVATESECTORPARTNERSHIPSFORCOMMERCIALBEEKEEPINGKENYA,20267.000000DEVELOPINGSUSTAINABLECOMMUNITY-PRIVATESECTORPARTNERSHIPSFORCOMMERCIALBEEKEEPINGKENYASINGLE COUNTRY NATIONAL PROJECT,1551,4.2493150685,OLD,GOOD,,,,,,,,,,,,,,,,,GOOD,GOOD,GOOD,GOOD,BAD,GOOD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,1,MORE_1,0.7453255964,NGO,FOOD_2_INTEGRAZ,0.443,0.509,0.1489841986,,,low,ONG_PVD,NGO,31100,2003,2002_2006,1CLASS_LESS_0_5_ML,4C_ABOVE_4_YEARS,FOCAL,393930,1,1.3416955017,0CLASS_1QUARTILE,3C_NORMAL,N/A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,NONE,NONE,FARMERS,NA,NONE,MULTIPLE,INCOME,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,IIB,BB,PROBLEMS,cluster-2,cluster-3,,,,PROBLEMS
20438,ASSOCIATION CENTRE INTERNATIONAL DE DEVELOPPEMENT ET DE RECHERCHE,FREQUENT,20438,WESTERN AFRICA REGION,,,2002,1/7/2003,MR-001580.01,10,SINGLE COUNTRY NATIONAL PROJECT,WESTERN AFRICA REGION,ONG-PVD,1092,CREATION D'ENTREPRISES DE SERVICES AUX ORGANISATIONS DE PRODUCTEURS AU TOGO ET AU BENIN,ONGOING,1,INTERNAT NGO CSO UNI,749832.75,749832.75,31194,AGRICULTURAL COOPERATIVES,B,B,B,B,B,IIA,,,,,,,,,,,,,,,,,,,,,11/1/2002,11/1/2007,2/10/2006,2/10/2006,2006,2006,20438,20438.000000CREATIOND'ENTREPRISESDESERVICESAUXORGANISATIONSDEPRODUCTEURSAUTOGOETAUBENIN,20438.000000CREATIOND'ENTREPRISESDESERVICESAUXORGANISATIONSDEPRODUCTEURSAUTOGOETAUBENINWESTERN AFRICA REGION,20438.000000CREATIOND'ENTREPRISESDESERVICESAUXORGANISATIONSDEPRODUCTEURSAUTOGOETAUBENINWESTERN AFRICA REGIONSINGLE COUNTRY NATIONAL PROJECT,1826,5.002739726,MATURE,VERY GOOD,,,,,,,,,,,,,,,,,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,1,MORE_1,0.6555312158,NGO,FOOD_2_INTEGRAZ,,,,,,,ONG_PVD,NGO,31100,2002,2002_2006,2CLASS_0_5_TO_1ML,4C_ABOVE_4_YEARS,NONE,749832.75,1,1.5254803676,0CLASS_1QUARTILE,4C_FAST,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,NA,NONE,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,IIA,AA,OK,cluster-5,cluster-2,,,,OK
20657,KIRKON ULKOMAANAVUN SAATIO,OCCASIONAL,20657,RWANDA,F11,Développement rural,2003,3/4/2003,MR-001740.01,11,SINGLE COUNTRY NATIONAL PROJECT,EASTERN AFRICA AND INDIAN OCEAN,ONG-PVD,1092,"RECONCILIATION AND PEACE BUILDING THROUGH FOOD AND INCOME SECURITY, GITARAMA, RWANDA",ONGOING,1,INTERNAT NGO CSO UNI,722030.25,722030.25,43040,RURAL DEVELOPMENT,B,A,A,B,B,IIA,,,,,,,,,,,,,,,,,,,,,1/1/2003,6/30/2007,6/23/2006,6/23/2006,2006,2006,20657,"20657.000000RECONCILIATIONANDPEACEBUILDINGTHROUGHFOODANDINCOMESECURITY,GITARAMA,RWANDA","20657.000000RECONCILIATIONANDPEACEBUILDINGTHROUGHFOODANDINCOMESECURITY,GITARAMA,RWANDARWANDA","20657.000000RECONCILIATIONANDPEACEBUILDINGTHROUGHFOODANDINCOMESECURITY,GITARAMA,RWANDARWANDASINGLE COUNTRY NATIONAL PROJECT",1641,4.495890411,OLD,VERY GOOD,,,,,,,,,,,,,,,,,GOOD,GOOD,GOOD,GOOD,GOOD,GOOD,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1CLASS_LESS_1ML,1,1,MORE_1,0.773308958,NGO,FOOD_2_INTEGRAZ,0.313,0.429,0.3706070288,yes,,low,ONG_PVD,NGO,43040,2003,2002_2006,2CLASS_0_5_TO_1ML,4C_ABOVE_4_YEARS,FOCAL,722030.25,1,1.293144208,0CLASS_1QUARTILE,3C_NORMAL,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,NA,NONE,NONE,NONE,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,IIA,AA,OK,cluster-5,cluster-2,,,,OK
